date,home_team,away_team,home_score,away_score,neutral,home_form,away_form,form_diff,elo_home,elo_away,elo_diff
2025-10-08,Tanzania,Zambia,0.0,1.0,0,2,9,-7,1455.3181690276722,1549.7622118971226,-94.44404286945041
2025-10-08,Saint Vincent and the Grenadines,Cuba,1.0,0.0,0,10,3,7,1418.2160733159562,1432.4735943862531,-14.257521070296889
2025-10-08,Niger,Congo,3.0,1.0,1,10,2,8,1427.0998482510042,1407.4751350665997,19.624713184404527
2025-10-08,Qatar,Oman,0.0,0.0,0,5,8,-3,1652.4178672636108,1635.2042174111925,17.213649852418257
2025-10-08,Libya,Cape Verde,3.0,3.0,0,8,11,-3,1528.462940555668,1602.2945129745665,-73.83157241889853
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,0,5,10,-5,1656.4299122621183,1517.6522359852822,138.77767627683602
2025-10-08,Djibouti,Egypt,0.0,3.0,1,1,11,-10,1206.393214632282,1731.5031461422461,-525.1099315099641
2025-10-08,Eswatini,Angola,2.0,2.0,0,2,5,-3,1351.6955203485522,1552.0486622858527,-200.3531419373005
2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,1,6,4,2,1417.8710454379957,1413.2345650503012,4.636480387694519
2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,1,7,10,-3,1450.941056128785,1598.641896569877,-147.70084044109194
2025-10-08,Chad,Mali,0.0,2.0,0,2,7,-5,1331.1816614679942,1635.825275252219,-304.6436137842247
2025-10-09,Malta,Netherlands,0.0,4.0,0,5,11,-6,1359.618365870513,1878.4527109865367,-518.8343451160238
2025-10-09,Belarus,Denmark,0.0,6.0,1,6,10,-4,1491.6635499091824,1815.731172593784,-324.0676226846017
2025-10-09,Finland,Lithuania,2.0,1.0,0,4,3,1,1565.138733361938,1360.3359736526286,204.80275970930938
2025-10-09,Timor-Leste,Philippines,1.0,4.0,1,3,10,-7,1132.1156593793426,1390.7956145673775,-258.6799551880349
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,0,2,9,-7,1396.3141835631236,1574.4939780081172,-178.1797944449936
2025-10-09,Scotland,Greece,3.0,1.0,0,7,12,-5,1689.0691797477982,1722.825846974368,-33.75666722656979
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,0,6,4,2,1336.3007637453861,1534.066796775071,-197.76603302968488
2025-10-09,England,Wales,3.0,0.0,0,12,7,5,1897.165159475275,1699.5865427892609,197.57861668601413
2025-10-09,Morocco,Bahrain,1.0,0.0,0,15,1,14,1813.9228555293514,1587.0920110002653,226.8308445290861
2025-10-09,Austria,San Marino,10.0,0.0,0,12,0,12,1775.0154517995,1047.3738056266366,727.6416461728634
2025-10-09,Algeria,Somalia,3.0,0.0,0,10,1,9,1752.996773714951,1177.3601806235001,575.6365930914508
2025-10-09,Burundi,Kenya,0.0,1.0,0,7,7,0,1437.7600342483654,1490.5739822647397,-52.8139480163743
2025-10-09,Grenada,British Virgin Islands,4.0,1.0,0,10,1,9,1372.3161125879483,1191.930420958441,180.3856916295074
2025-10-09,Czech Republic,Croatia,0.0,0.0,0,10,12,-2,1722.1047001114837,1842.2962837154248,-120.19158360394113
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,0,7,5,2,1452.5440751566434,1511.4086840859095,-58.86460892926607
2025-10-09,Romania,Moldova,2.0,1.0,0,7,0,7,1636.014559389042,1370.6320339970443,265.38252539199766
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,0,8,8,0,1271.461045470919,1431.330476358225,-159.86943088730595
2025-10-09,Mozambique,Guinea,1.0,2.0,0,6,5,1,1502.2375098744442,1541.2397760111812,-39.002266136737035
2025-10-09,Botswana,Uganda,0.0,1.0,0,4,10,-6,1457.132096081704,1511.6791415312455,-54.54704544954143
2025-10-09,Poland,New Zealand,1.0,0.0,0,10,6,4,1724.0899154627677,1642.8297685580314,81.2601469047363
2025-10-09,Laos,Malaysia,0.0,3.0,0,4,10,-6,1183.4890258428006,1536.2047882803508,-352.7157624375502
2025-10-09,Honduras,Costa Rica,0.0,0.0,0,8,7,1,1610.8119431377775,1690.6845684476739,-79.87262530989642
2025-10-09,Nicaragua,Haiti,0.0,3.0,0,5,3,2,1477.961252062853,1592.954142917638,-114.99289085478495
2025-10-09,Liberia,Namibia,3.0,1.0,0,4,8,-4,1403.5248248176977,1485.27030544696,-81.74548062926237
2025-10-09,Syria,Myanmar,5.0,1.0,1,7,10,-3,1524.8713811371063,1304.2590308933425,220.61235024376379
2025-10-09,Vietnam,Nepal,3.0,1.0,0,12,5,7,1546.8007618903084,1283.8463463201495,262.954415570159
2025-10-09,Pakistan,Afghanistan,0.0,0.0,0,0,0,0,1182.791833789115,1335.0520514732136,-152.26021768409873
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,0,7,10,-3,1192.1680078622123,1443.6301615983375,-251.46215373612517
2025-10-09,Thailand,Taiwan,2.0,0.0,0,9,3,6,1566.2199494878998,1282.8018845311396,283.4180649567602
2025-10-09,Singapore,India,1.0,1.0,0,8,5,3,1390.617307673554,1423.9459095685847,-33.328601895030715
2025-10-09,Lebanon,Bhutan,2.0,0.0,1,6,4,2,1470.3605135236323,1110.3928525964538,359.9676609271785
2025-10-09,Tajikistan,Maldives,2.0,0.0,0,10,4,6,1465.3949294587126,1252.9283232739467,212.46660618476585
2025-10-09,Brunei,Yemen,0.0,2.0,0,4,5,-1,1183.7100988165596,1341.9412071106126,-158.231108294053
2025-10-10,Japan,Paraguay,2.0,2.0,0,5,8,-3,1836.4019251197637,1734.4908216913118,101.91110342845195
2025-10-10,Lesotho,Nigeria,1.0,2.0,1,4,9,-5,1390.5432707600999,1650.691120603654,-260.14784984355424
2025-10-10,Rwanda,Benin,0.0,1.0,0,4,7,-3,1468.2240157235015,1513.8346202620326,-45.610604538531106
2025-10-10,South Africa,Zimbabwe,0.0,0.0,0,11,2,9,1642.214217912843,1459.9502282789351,182.26398963390784
2025-10-10,Gambia,Gabon,3.0,4.0,1,10,10,0,1506.5537712011765,1550.554643894054,-44.000872692877465
2025-10-10,Seychelles,Ivory Coast,0.0,7.0,1,0,8,-8,1169.0173517543406,1691.739868969166,-522.7225172148255
2025-10-10,Sweden,Switzerland,0.0,2.0,0,10,15,-5,1732.274254320767,1798.4715438007622,-66.1972894799951
2025-10-10,United States,Ecuador,1.0,1.0,0,7,7,0,1766.3100901126102,1823.3553039865203,-57.04521387391014
2025-10-10,Russia,Iran,2.0,1.0,0,11,10,1,1762.772747594605,1834.4308456270962,-71.65809803249113
2025-10-10,Sudan,Mauritania,0.0,0.0,1,3,5,-2,1456.060660961149,1474.6465023056808,-18.585841344531673
2025-10-10,Chile,Peru,2.0,1.0,0,2,2,0,1681.4500295638995,1707.5450066412602,-26.09497707736068
2025-10-10,Argentina,Venezuela,1.0,0.0,1,10,6,4,1986.2211615478236,1694.591026016074,291.6301355317496
2025-10-10,Canada,Australia,0.0,1.0,0,11,15,-4,1770.0695620575982,1799.9800239502815,-29.910461892683315
2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0,0,12,0,12,1697.7371856374061,1270.3690574588516,427.36812817855457
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,0,9,2,7,1741.558401519046,1504.2484232809832,237.30997823806274
2025-10-10,Uruguay,Dominican Republic,1.0,0.0,1,8,4,4,1830.8848623783392,1485.3040204313997,345.5808419469395
2025-10-10,Iceland,Ukraine,3.0,5.0,0,6,4,2,1568.9270403081484,1736.3963088271398,-167.46926851899138
2025-10-10,France,Azerbaijan,3.0,0.0,0,12,2,10,1941.6190001217726,1430.7561789694948,510.8628211522778
2025-10-10,Curaçao,Jamaica,2.0,0.0,0,6,9,-3,1513.062855334586,1644.1109827983862,-131.04812746380026
2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,0,6,3,3,1426.1467685442542,1533.9552486307455,-107.80848008649127
2025-10-10,El Salvador,Panama,0.0,1.0,0,4,9,-5,1515.4281581875543,1701.7324460033283,-186.30428781577393
2025-10-10,South Korea,Brazil,0.0,5.0,0,11,7,4,1817.6285883289927,1922.4959554424966,-104.86736711350386
2025-10-10,Belgium,North Macedonia,0.0,0.0,0,13,8,5,1838.5376395108092,1590.2371800835233,248.3004594272859
2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,0,3,0,3,1441.072772438057,1137.0706983152281,304.00207412282884
2025-10-10,Suriname,Guatemala,1.0,1.0,0,5,5,0,1544.6459691852199,1583.8888511300818,-39.24288194486189
2025-10-10,Togo,DR Congo,0.0,1.0,0,7,12,-5,1474.2724896834532,1595.9353049854756,-121.66281530202241
2025-10-10,Kosovo,Slovenia,0.0,0.0,0,12,10,2,1594.0645542077837,1697.3188884760448,-103.25433426826112
2025-10-10,Northern Ireland,Slovakia,2.0,0.0,0,6,6,0,1565.1196233863982,1658.255862098367,-93.13623871196887
2025-10-10,South Sudan,Senegal,0.0,5.0,0,2,13,-11,1330.7895058551605,1789.8042020204437,-459.0146961652831
2025-10-10,Germany,Luxembourg,4.0,0.0,0,4,1,3,1861.268400301258,1450.3754817231436,410.8929185781144
2025-10-10,Jordan,Bolivia,0.0,1.0,1,7,7,0,1672.0930851289338,1591.6274021088993,80.46568302003448
2025-10-11,Estonia,Italy,1.0,3.0,0,4,10,-6,1435.2110495234533,1859.6631204115163,-424.45207088806296
2025-10-11,Latvia,Andorra,2.0,2.0,0,2,1,1,1374.4308200189248,1203.9981843899636,170.43263562896118
2025-10-11,Norway,Israel,5.0,0.0,0,15,9,6,1745.0866039554655,1598.70132093866,146.3852830168055
2025-10-11,Bulgaria,Turkey,1.0,6.0,0,1,9,-8,1505.4148517221772,1752.706888612871,-247.29203689069368
2025-10-11,Serbia,Albania,0.0,1.0,0,10,11,-1,1752.8030310444233,1594.9127606636025,157.89027038082077
2025-10-11,Grenada,Cuba,2.0,0.0,0,12,3,9,1377.5453529258884,1422.0634601375432,-44.51810721165475
2025-10-11,Iraq,Indonesia,1.0,0.0,1,9,7,2,1690.5650726121441,1511.44688388354,179.11818872860408
2025-10-11,Portugal,Republic of Ireland,1.0,0.0,0,13,6,7,1909.026861861011,1628.4760828117394,280.55077904927157
2025-10-11,Spain,Georgia,2.0,0.0,0,11,10,1,1992.81921948257,1639.3860730866795,353.4331463958904
2025-10-11,United Arab Emirates,Oman,2.0,1.0,1,11,8,3,1653.3342809817475,1635.6992610865711,17.635019895176356
2025-10-11,Mexico,Colombia,0.0,4.0,1,11,9,2,1813.4766646630974,1889.3613702696375,-75.88470560654014
2025-10-11,Hungary,Armenia,2.0,0.0,0,4,4,0,1695.9570565332817,1467.009487527593,228.94756900568882
2025-10-12,Ghana,Comoros,1.0,0.0,0,10,6,4,1593.5527567425333,1470.7982916360459,122.75446510648749
2025-10-12,Croatia,Gibraltar,3.0,0.0,0,13,0,13,1838.9685907242451,1251.2376471695736,587.7309435546715
2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,0,5,7,-2,1358.6577136222522,1569.772406896137,-211.11469327388477
2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,0,10,6,4,1604.6295704206307,1427.737604726373,176.89196569425758
2025-10-12,Djibouti,Sierra Leone,1.0,2.0,1,0,7,-7,1205.4650649898078,1444.9533822780313,-239.48831728822347
2025-10-12,Zambia,Niger,0.0,1.0,0,9,10,-1,1557.1089267931488,1436.5356035462628,120.57332324688605
2025-10-12,Chad,Central African Republic,2.0,3.0,0,2,4,-2,1328.229962456767,1389.8600979059117,-61.630135449144746
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,0,13,4,9,1732.4312957847203,1403.3680057619238,329.06329002279654
2025-10-12,Netherlands,Finland,4.0,0.0,0,13,6,7,1879.4133632347973,1569.8435921389053,309.56977109589207
2025-10-12,Scotland,Belarus,2.0,1.0,0,10,3,7,1700.0377289571713,1488.9822455017566,211.0554834554148
2025-10-12,Denmark,Greece,3.0,1.0,0,13,9,4,1818.41247700121,1711.8572977649949,106.55517923621505
2025-10-12,Lithuania,Poland,0.0,2.0,0,2,10,-8,1355.6311148756613,1731.792794498597,-376.1616796229357
2025-10-12,San Marino,Cyprus,0.0,4.0,0,0,3,-3,1047.075000224194,1401.0357546751038,-353.9607544509099
2025-10-12,Romania,Austria,1.0,0.0,0,7,15,-8,1639.581272131915,1775.3142572019426,-135.73298507002755
2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,0,9,8,1,1351.448599401491,1725.4323931026634,-373.9837937011723
2025-10-12,Mali,Madagascar,4.0,1.0,0,7,9,-2,1638.7769742634462,1462.006580485197,176.77039377824917
2025-10-13,Northern Ireland,Germany,0.0,1.0,0,9,6,3,1577.7378819852636,1862.9855624656145,-285.24768048035094
2025-10-13,Costa Rica,Nicaragua,4.0,1.0,0,5,4,1,1688.4253107659144,1471.155228203337,217.2700825625775
2025-10-13,Honduras,Haiti,3.0,0.0,0,6,6,0,1613.071200819537,1599.760166777154,13.311034042382971
2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,0,8,3,5,1596.3731253928954,1444.033775401706,152.33934999118947
2025-10-13,Ukraine,Azerbaijan,2.0,1.0,1,7,2,5,1741.9177473705824,1429.7526808080786,312.16506656250385
2025-10-13,Iceland,France,2.0,2.0,0,6,12,-6,1563.4056017647058,1942.6224982831889,-379.21689651848305
2025-10-13,Sweden,Kosovo,0.0,1.0,0,7,10,-3,1724.15683980672,1596.951942733572,127.204897073148
2025-10-13,Slovenia,Switzerland,0.0,0.0,0,8,15,-7,1694.4314999502565,1806.5889583148094,-112.1574583645529
2025-10-13,Uzbekistan,Uruguay,1.0,2.0,1,11,10,1,1745.623525109694,1833.2914319590568,-87.66790684936291
2025-10-13,Wales,Belgium,2.0,4.0,0,6,11,-5,1694.7304125630515,1832.401694201437,-137.6712816383856
2025-10-13,Slovakia,Luxembourg,2.0,0.0,0,6,1,5,1645.6376034995017,1448.658319558787,196.9792839407146
2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,0,4,7,-3,1499.7304517761743,1415.8351734434757,83.89527833269858
2025-10-13,Mauritius,Libya,0.0,0.0,0,1,8,-7,1286.883688481463,1530.5565638198912,-243.67287533842818
2025-10-13,Cameroon,Angola,0.0,0.0,0,10,5,5,1653.1024181057967,1546.846306493209,106.25611161258757
2025-10-13,Cape Verde,Eswatini,3.0,0.0,0,11,3,8,1600.2008897103433,1356.8978761411959,243.30301356914742
2025-10-13,Lesotho,Zimbabwe,1.0,0.0,1,4,2,2,1386.8873908593614,1464.7626373402413,-77.87524648087992
2025-10-13,South Sudan,Togo,0.0,0.0,0,2,4,-2,1329.4602034103348,1467.6377857736895,-138.17758236335476
2025-10-13,Montenegro,Liechtenstein,2.0,1.0,0,1,0,1,1518.918961118966,1134.1096953515791,384.80926576738693
2025-10-13,São Tomé and Príncipe,Malawi,1.0,0.0,1,0,7,-7,1268.7950373632048,1464.2223074663787,-195.4272701031739
2025-10-13,Tunisia,Namibia,3.0,0.0,0,12,7,5,1699.311205733053,1472.959956821182,226.35124891187093
2025-10-14,Morocco,Congo,1.0,0.0,0,15,2,13,1818.186855835029,1398.0393797713411,420.1474760636879
2025-10-14,Norway,New Zealand,1.0,1.0,0,15,3,12,1751.106095017645,1635.1268895222022,115.97920549544278
2025-10-14,Russia,Bolivia,3.0,0.0,0,11,9,2,1774.8064776373758,1603.9028518307014,170.90362580667443
2025-10-14,Puerto Rico,Argentina,0.0,6.0,1,5,10,-5,1411.9239331674808,1989.3663615337944,-577.4424283663136
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,0,3,11,-8,1651.9228235882322,1662.8271397557735,-10.90431616754131
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,0,8,12,-4,1662.6352643638604,1695.8225403382519,-33.18727597439147
2025-10-14,Senegal,Mauritania,4.0,0.0,0,13,6,7,1791.1335044652694,1474.112068479937,317.02143598533235
2025-10-14,South Korea,Paraguay,2.0,0.0,0,10,8,2,1810.5584757863942,1737.3427326955828,73.21574309081143
2025-10-14,United States,Australia,2.0,1.0,0,7,15,-8,1767.93738660548,1809.1212521611255,-41.183865555645525
2025-10-14,Canada,Colombia,0.0,0.0,1,10,11,-1,1760.9283338467542,1897.2113137976578,-136.2829799509036
2025-10-14,Iran,Tanzania,2.0,0.0,1,7,2,5,1822.3971155843255,1447.971454131646,374.4256614526796
2025-10-14,Japan,Brazil,3.0,2.0,0,5,10,-5,1833.5500141154928,1929.566067985095,-96.01605386960227
2025-10-14,Albania,Jordan,4.0,2.0,0,11,7,4,1609.1682178159028,1659.8176354071318,-50.64941759122894
2025-10-14,DR Congo,Sudan,1.0,0.0,0,12,3,9,1602.5700088952392,1456.5950947868928,145.9749141083464
2025-10-14,South Africa,Rwanda,3.0,0.0,0,9,3,6,1637.4018088515368,1459.5293046531226,177.87250419841416
2025-10-14,Seychelles,Gambia,0.0,7.0,1,0,10,-10,1168.076962343409,1497.8134904827787,-329.73652813936974
2025-10-14,India,Singapore,1.0,2.0,0,5,8,-3,1422.989566941258,1391.5736503008807,31.415916640377418
2025-10-14,Estonia,Moldova,1.0,1.0,0,1,0,1,1433.6125142757576,1367.0653212541713,66.54719302158628
2025-10-14,Italy,Israel,3.0,0.0,0,12,9,3,1861.261655659212,1592.6818298764806,268.5798257827314
2025-10-14,Andorra,Serbia,1.0,3.0,0,2,7,-5,1208.5446697335842,1738.547573892123,-530.0029041585387
2025-10-14,Latvia,England,0.0,5.0,0,3,12,-9,1369.8843346753042,1902.0212897014844,-532.1369550261802
2025-10-14,Philippines,Timor-Leste,3.0,1.0,0,10,3,7,1394.476807087595,1128.434466859125,266.04234022847004
2025-10-14,Mexico,Ecuador,1.0,1.0,0,8,7,1,1805.626721135077,1821.7280074936505,-16.10128635857336
2025-10-14,Somalia,Mozambique,0.0,1.0,1,1,3,-2,1176.658050055462,1493.3553935063976,-316.6973434509357
2025-10-14,El Salvador,Guatemala,0.0,1.0,0,3,3,0,1510.3294233804802,1582.7641290941945,-72.43470571371427
2025-10-14,Vietnam,Nepal,1.0,0.0,0,12,2,10,1550.4086214742338,1280.238486736224,270.17013473800966
2025-10-14,Afghanistan,Pakistan,1.0,1.0,1,1,1,0,1330.9302051589532,1186.9136801033753,144.01652505557786
2025-10-14,Myanmar,Syria,0.0,3.0,0,7,10,-3,1299.8737036154712,1529.2567084149775,-229.38300479950635
2025-10-14,Yemen,Brunei,9.0,0.0,1,8,3,5,1347.6777197129077,1177.9735862142645,169.70413349864316
2025-10-14,Taiwan,Thailand,1.0,6.0,0,0,9,-9,1279.5293453249833,1569.4924886940562,-289.9631433690729
2025-10-14,Hong Kong,Bangladesh,1.0,1.0,0,10,5,5,1437.0284834097345,1265.7630384194097,171.2654449903248
2025-10-14,Turkey,Georgia,4.0,1.0,0,9,7,2,1756.5890725119893,1637.0735643962546,119.51550811573475
2025-10-14,Malaysia,Laos,5.0,1.0,0,12,3,9,1538.525755917031,1181.1680582061206,357.3576977109103
2025-10-14,Turkmenistan,Sri Lanka,2.0,1.0,0,7,10,-3,1427.4377936905212,1208.3603757700287,219.0774179204925
2025-10-14,Panama,Suriname,1.0,1.0,0,9,6,3,1706.8311808104024,1545.7706912211072,161.06048958929523
2025-10-14,Maldives,Tajikistan,0.0,3.0,0,4,10,-6,1248.380341656231,1469.9429110764283,-221.5625694201974
2025-10-14,Curaçao,Trinidad and Tobago,1.0,1.0,0,8,6,2,1526.665474343456,1540.9481691677966,-14.282694824340524
2025-10-14,Jamaica,Bermuda,4.0,0.0,0,9,6,3,1630.5083637895161,1419.1538480072031,211.354515782313
2025-10-14,Spain,Bulgaria,4.0,0.0,0,13,1,12,1995.1317281729948,1501.5326678230588,493.59906034993605
2025-10-14,Guinea,Botswana,2.0,2.0,1,8,3,5,1550.1218923792278,1448.6893127771411,101.43257960208666
2025-10-14,Algeria,Uganda,2.0,1.0,0,10,10,0,1753.6989042829891,1520.1219248358084,233.57697944718075
2025-10-14,Gabon,Burundi,2.0,0.0,0,10,4,6,1559.2949246124517,1429.268540570611,130.02638404184063
2025-10-14,Ivory Coast,Kenya,3.0,0.0,0,8,10,-2,1692.6802583800977,1499.065475942494,193.6147824376037
2025-10-14,Nigeria,Benin,4.0,0.0,0,9,9,0,1654.3470005043928,1522.5293313324114,131.81766917198138
2025-10-14,Republic of Ireland,Armenia,1.0,0.0,0,3,4,-1,1625.1581160279868,1462.7862234861361,162.37189254185068
2025-10-14,Bhutan,Lebanon,0.0,4.0,1,4,6,-2,1108.1561674146428,1472.5971987054434,-364.44103129080054
2025-10-14,Portugal,Hungary,2.0,2.0,0,13,7,6,1912.3448286447635,1700.1803205747385,212.16450807002502
2025-11-12,Cayman Islands,British Virgin Islands,1.0,2.0,0,1,1,0,1287.0194273473949,1186.7011806205007,100.31824672689413
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0.0,0.0,0,6,6,0,1406.2679192095793,1391.3359837551961,14.931935454383165
2025-11-12,Tunisia,Mauritania,1.0,1.0,0,12,6,6,1703.5844755364762,1471.3351822856378,232.2492932508385
2025-11-12,Russia,Peru,1.0,1.0,0,13,2,11,1780.2492448728385,1696.7953419453504,83.45390292748812
2025-11-12,Cuba,Saint Lucia,3.0,0.0,1,3,3,0,1410.7890926516693,1386.8522074507018,23.93688520096748
2025-11-12,Antigua and Barbuda,Aruba,0.0,0.0,0,1,4,-3,1332.9144455410778,1298.6701388010763,34.24430674000155
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,2.0,0.0,0,1,10,-9,1482.8974508506822,1428.6262075646664,54.27124328601576
2025-11-12,Dominica,Saint Martin,1.0,2.0,1,6,6,0,1330.5509787332494,1347.9319567917087,-17.380978058459277
2025-11-12,Barbados,Bonaire,3.0,2.0,1,3,3,0,1305.9907052090066,1369.361776733962,-63.37107152495537
2025-11-12,Bahamas,Anguilla,1.0,2.0,1,3,0,3,1292.1506215375177,1149.6097581646281,142.5408633728896
2025-11-13,United Arab Emirates,Iraq,1.0,1.0,0,10,13,-3,1652.5133913177278,1694.8702283517673,-42.35683703403947
2025-11-13,Andorra,Albania,0.0,1.0,0,2,13,-11,1207.6411332626935,1620.6157851601351,-412.9746518974416
2025-11-13,England,Serbia,2.0,0.0,0,12,9,3,1902.9142870635978,1739.4511103630136,163.4631767005842
2025-11-13,Moldova,Italy,0.0,2.0,0,1,15,-14,1368.957618998594,1864.7747485054529,-495.8171295068589
2025-11-13,Iran,Cape Verde,0.0,0.0,1,7,11,-4,1824.4737301271755,1604.1554199615907,220.31831016558476
2025-11-13,Azerbaijan,Iceland,0.0,2.0,0,1,4,-3,1426.9082663399963,1571.3797566500805,-144.47149031008416
2025-11-13,Republic of Ireland,Portugal,2.0,0.0,0,5,11,-6,1630.79760883901,1906.8989236714995,-276.1013148324894
2025-11-13,Bermuda,Curaçao,0.0,7.0,0,3,8,-5,1414.583332986708,1527.076331930119,-112.49299894341107
2025-11-13,Nigeria,Gabon,4.0,1.0,1,11,13,-2,1660.725122417288,1565.7179239687293,95.00719844855871
2025-11-13,Norway,Estonia,4.0,1.0,0,13,2,11,1747.8866496613884,1431.720216531335,316.1664331300535
2025-11-13,Papua New Guinea,Solomon Islands,1.0,0.0,0,8,6,2,1459.5224213848855,1498.379177469483,-38.856756084597464
2025-11-13,Armenia,Hungary,0.0,1.0,0,4,8,-4,1457.1467306751128,1705.6262255480026,-248.47949487288975
2025-11-13,Cameroon,DR Congo,0.0,1.0,1,8,12,-4,1650.1360335360503,1608.5994445486615,41.53658898738877
2025-11-13,Hong Kong,Cambodia,1.0,1.0,0,10,3,7,1432.463003385707,1219.208393403791,213.25460998191602
2025-11-13,Thailand,Singapore,3.0,2.0,0,9,8,1,1572.6632073773856,1402.47541673553,170.1877906418556
2025-11-13,Lithuania,Israel,0.0,0.0,0,1,6,-5,1353.573024398228,1589.1687370302398,-235.59571263201178
2025-11-13,France,Ukraine,4.0,0.0,0,13,10,3,1934.6483433978142,1744.7621618386647,189.88618155914946
2025-11-13,Canada,Ecuador,0.0,0.0,0,8,7,1,1764.6613509342608,1821.2649067048915,-56.60355577063069
2025-11-13,Bangladesh,Nepal,2.0,2.0,0,5,2,3,1270.3285184434371,1276.7518268250749,-6.423308381637753
2025-11-13,Haiti,Costa Rica,1.0,0.0,1,5,7,-2,1590.1431017916286,1692.8768658597987,-102.7337640681701
2025-11-13,Czech Republic,San Marino,1.0,0.0,0,5,0,5,1707.5137460438461,1044.768695646728,662.7450503971181
2025-11-13,Nicaragua,Honduras,2.0,0.0,0,1,8,-7,1466.7036731094527,1622.6882658050622,-155.98459269560954
2025-11-13,Suriname,El Salvador,4.0,0.0,0,7,3,4,1550.100579832891,1502.3845717018362,47.71600813105488
2025-11-13,Guatemala,Panama,2.0,3.0,0,5,7,-2,1590.7089807728385,1702.5012921986186,-111.7923114257801
2025-11-13,North Macedonia,Latvia,0.0,0.0,0,8,2,6,1592.249388602628,1368.9913373131908,223.25805128943716
2025-11-13,Trinidad and Tobago,Jamaica,1.0,1.0,0,6,9,-3,1540.5373115811335,1635.0788788100112,-94.54156722887774
2025-11-13,Algeria,Zimbabwe,3.0,1.0,1,10,2,8,1757.8340713049959,1452.5580048004078,305.276066504588
2025-11-14,Burkina Faso,Niger,3.0,2.0,1,13,10,3,1609.9368530011875,1449.8730636238756,160.06378937731188
2025-11-14,Uzbekistan,Egypt,2.0,0.0,1,8,13,-5,1738.0945876456487,1735.0465301543159,3.0480574913328837
2025-11-14,Australia,Venezuela,0.0,1.0,1,12,3,9,1797.9414060408244,1691.4458260301033,106.49558001072114
2025-11-14,South Korea,Bolivia,2.0,0.0,0,10,9,1,1818.481806856726,1598.4600845952386,220.0217222614874
2025-11-14,Morocco,Mozambique,1.0,0.0,0,15,6,9,1819.822217073684,1496.1367440387532,323.68547303493074
2025-11-14,Oman,Sudan,2.0,0.0,0,5,2,3,1626.2064023125452,1450.5656591334705,175.64074317907466
2025-11-14,Comoros,Namibia,1.0,0.0,0,3,4,-1,1464.1914200055182,1468.6866870177587,-4.495267012240447
2025-11-14,Saudi Arabia,Ivory Coast,1.0,0.0,0,8,11,-3,1663.587576350345,1697.6207814485902,-34.03320509824516
2025-11-14,Angola,Argentina,0.0,2.0,0,5,10,-5,1549.8126910629555,1990.061483466898,-440.2487924039424
2025-11-14,Croatia,Faroe Islands,3.0,1.0,0,13,12,1,1839.625051204602,1369.3672464603083,470.2578047442937
2025-11-14,Poland,Netherlands,1.0,1.0,0,10,13,-3,1733.8508849760303,1882.294424025171,-148.44353904914078
2025-11-14,Finland,Malta,0.0,1.0,0,6,4,2,1566.9625313485315,1354.082328983253,212.88020236527836
2025-11-14,Slovakia,Northern Ireland,1.0,0.0,0,9,9,0,1650.5064308684066,1574.494067813169,76.01236305523753
2025-11-14,Luxembourg,Germany,0.0,2.0,0,1,9,-8,1443.7894921898821,1866.229376637709,-422.4398844478269
2025-11-14,Tunisia,Jordan,3.0,2.0,0,13,4,9,1697.7447684804986,1648.3700680628995,49.374700417599115
2025-11-14,Uganda,Chad,2.0,1.0,1,10,1,9,1515.9867578138017,1319.9854463348574,196.00131147894422
2025-11-14,Japan,Ghana,2.0,0.0,0,8,13,-5,1846.2453093219544,1600.159628373061,246.08568094889347
2025-11-14,Gibraltar,Montenegro,1.0,2.0,0,0,4,-4,1250.5811866892168,1520.8869433066386,-270.3057566174218
2025-11-15,Libya,Mauritania,1.0,0.0,0,8,6,2,1524.5043436182575,1477.1748893416154,47.32945427664208
2025-11-15,Slovenia,Kosovo,0.0,2.0,0,6,10,-4,1697.552001356481,1610.4579203325834,87.09408102389762
2025-11-15,Switzerland,Sweden,4.0,1.0,0,13,4,9,1803.4684569085848,1710.6508622077085,92.81759470087627
2025-11-15,Mexico,Uruguay,0.0,0.0,0,6,13,-7,1806.089821923836,1840.820369423102,-34.73054749926587
